class,subset,output_file,original_file,n_out,n_org,emd
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0432.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0432.off,2698,2698,0.09273656126796269
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0433.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0433.off,13015,13015,0.074262392451849
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0434.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0434.off,738,738,0.06762432868713199
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0435.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0435.off,4316,4316,0.09969982378092662
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0436.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0436.off,21161,21161,0.09850414039806353
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0437.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0437.off,500,500,0.05103511717859575
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0438.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0438.off,1690,1690,0.06840396164059295
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0439.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0439.off,10278,10278,0.08299008982304992
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0440.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0440.off,17980,17980,0.10054116761261064
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0441.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0441.off,17980,17980,0.10049337576013122
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0442.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0442.off,18334,18334,0.10114120929811451
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0443.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0443.off,17664,17664,0.1025616623486616
toilet,decrypted,D:\Year 3\chaos_theory_implementation\output\toilet\decrypted_toilet_0444.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0444.off,17664,17664,0.10262541541830303
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0345.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0345.off,6492,6276,0.23986129753333452
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0346.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0346.off,2077,2008,0.2500916320168205
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0347.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0347.off,3705,3582,0.27785318163971584
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0348.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0348.off,844,814,0.24934210099137374
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0349.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0349.off,6342,6132,0.24032052892509945
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0350.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0350.off,11865,11472,0.2761872740304493
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0351.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0351.off,5487,5304,0.2566623878946314
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0352.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0352.off,5638,5452,0.2498453105909067
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0353.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0353.off,237,228,0.276173374850028
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0354.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0354.off,493,475,0.4034075519821052
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0355.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0355.off,11484,11103,0.24392354477560257
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0356.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0356.off,4853,4691,0.24949299759639584
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0357.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0357.off,5792,5600,0.3167056828477952
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0358.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0358.off,1568,1514,0.26370431118856563
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0359.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0359.off,6710,6488,0.27663897863882947
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0360.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0360.off,5578,5392,0.218970572857081
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0361.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0361.off,6342,6132,0.24830371757176173
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0362.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0362.off,1681,1624,0.2105865439615009
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0363.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0363.off,976,943,0.24323725653495612
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0364.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0364.off,6260,6053,0.2212611847953752
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0365.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0365.off,5428,5248,0.26739719767380254
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0366.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0366.off,18682,18064,0.24380076238822362
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0367.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0367.off,18138,17538,0.24775991866643388
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0368.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0368.off,16937,16376,0.2514299971443693
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0369.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0369.off,18961,18334,0.24704429434184894
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0370.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0370.off,18682,18064,0.24947713162788693
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0371.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0371.off,2352,2274,0.1991352186351336
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0372.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0372.off,5792,5600,0.3139952937928181
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0373.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0373.off,9404,9092,0.19826515674030804
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0374.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0374.off,4901,4739,0.23145383408215298
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0375.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0375.off,7065,6831,0.22127435907245022
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0376.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0376.off,21072,20376,0.2351821074748156
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0377.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0377.off,18138,17538,0.24606181861538903
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0378.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0378.off,16427,15884,0.24534526685863028
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0379.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0379.off,6886,6658,0.24095233516689632
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0380.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0380.off,1495,1444,0.3144311065650004
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0381.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0381.off,6811,6586,0.22975254629126834
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0382.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0382.off,6798,6573,0.2607737152119046
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0383.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0383.off,1581,1527,0.26619864802538334
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0384.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0384.off,11517,11136,0.22887849789024503
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0385.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0385.off,20554,19876,0.2343856086100755
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0386.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0386.off,21604,20890,0.2370028055108983
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0387.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0387.off,6950,6719,0.26525233662252856
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0388.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0388.off,16427,15884,0.2446242832430929
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0389.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0389.off,8016,7749,0.3551015824247291
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0390.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0390.off,700,676,0.26722461161516753
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0391.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0391.off,5024,4856,0.2236715220016004
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0392.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0392.off,13106,12671,0.22151380602024612
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0393.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0393.off,747,720,0.43861080876359304
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0394.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0394.off,3268,3160,0.2551749162311479
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0395.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0395.off,2536,2452,0.25420993356674565
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0396.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0396.off,23958,23166,0.24141439094512113
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0397.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0397.off,9539,9224,0.24833655249924297
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0398.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0398.off,17630,17048,0.25415613088650857
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0399.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0399.off,2155,2083,0.26169040329597837
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0400.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0400.off,24726,23910,0.2254390866935735
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0401.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0401.off,100126,96823,0.24971482294835506
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0402.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0402.off,976,943,0.24126578761523146
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0403.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0403.off,717,693,0.2870387685173026
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0404.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0404.off,28198,27268,0.24905311187587867
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0405.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0405.off,7355,7112,0.23471846012654252
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0406.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0406.off,17384,16808,0.25111756446370653
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0407.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0407.off,5630,5444,0.2565013984115036
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0408.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0408.off,2174,2102,0.29909429079116895
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0409.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0409.off,18898,18274,0.25699728347275475
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0410.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0410.off,1922,1856,0.23570661424979084
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0411.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0411.off,5382,5202,0.24014668261132105
toilet,encrypted,D:\Year 3\chaos_theory_implementation\output\toilet\encrypted_toilet_0412.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\toilet\test\toilet_0412.off,6854,6626,0.26435711947964935
